source,search_keyword,title,company,location,date_posted,url,first_seen
hellowork,Prévision des ventes,Stage - Assistant Supply Chain & Business Analyst - Horlogerie Joaillerie Europe - Janvier 2027 H/F,Chanel,Paris - 75,2026-08-23,https://www.hellowork.com/fr-fr/emplois/81592681.html,2026-08-23
hellowork,Contrôleur de gestion retail,Contrôleur de Gestion Opérationnel H/F,,Rungis - 94,2026-08-23,https://www.hellowork.com/fr-fr/emplois/81602208.html,2026-08-23
indeed,Prévision des ventes,Expert en commerce de détail et e-commerce (France),Authority.inc,"Paris, A8, FR",2026-08-23,https://fr.indeed.com/viewjob?jk=2540b853d3da94af,2026-08-24
linkedin,Data Analyst Retail,Data Analyst en pilotage commercial H/F,LCL,"Villejuif, Île-de-France, France",2026-08-23,https://www.linkedin.com/jobs/view/4439559327,2026-08-24
linkedin,Demand Planner,Demand and Supply Planner H/F,Air Liquide Healthcare,"Bagneux, Île-de-France, France",2026-08-23,https://www.linkedin.com/jobs/view/4439056757,2026-08-24
linkedin,Demand Planner,Supply Chain Manager Produit Leader F/H,KNDS France,"Versailles, Île-de-France, France",2026-08-23,https://www.linkedin.com/jobs/view/4363053285,2026-08-24
linkedin,Demand Planner,STAGE - Assistant(e) Sales Merchandiser Fashion Accessoires - Juillet 2026 (H/F/X),Chloé,"Paris, Île-de-France, France",2026-08-23,https://www.linkedin.com/jobs/view/4421798320,2026-08-24
linkedin,Demand Planner,Software Engineer (Supplier Data Manager),Akeneo,,2026-08-23,https://www.linkedin.com/jobs/view/4434524885,2026-08-24
linkedin,Contrôleur de gestion retail,Brand Controlling Manager M/F/X,Bel,"Suresnes, Île-de-France, France",2026-08-23,https://www.linkedin.com/jobs/view/4399945752,2026-08-24
linkedin,Prévision des ventes,VENDEUR SANITAIRE - PLOMBERIE (H/F),Bricomarché Segré-en-Anjou-Bleu,"Villiers-sur-Marne, Île-de-France, France",2026-08-23,https://www.linkedin.com/jobs/view/4455078610,2026-08-25
linkedin,Demand Planner,Responsable Supply Chain H/F,Howmet Aerospace,"Gennevilliers, Île-de-France, France",2026-08-23,https://www.linkedin.com/jobs/view/4417950490,2026-08-25
linkedin,Demand Planner,Responsable Logistique H/F,Air Liquide Medical Systems,"Antony, Île-de-France, France",2026-08-23,https://www.linkedin.com/jobs/view/4430955215,2026-08-25
linkedin,Contrôleur de gestion retail,Contrôleur de gestion Senior - PNB H/F,LCL,"Villejuif, Île-de-France, France",2026-08-23,https://www.linkedin.com/jobs/view/4439555574,2026-08-25
linkedin,Contrôleur de gestion retail,CDI - Contrôleuse / Contrôleur de gestion programmes Direction Space Transportation,ArianeGroup,"Les Mureaux, Île-de-France, France",2026-08-23,https://www.linkedin.com/jobs/view/4438323462,2026-08-25
linkedin,Contrôleur de gestion retail,Chargé(e) de pilotage des rémunérations du réseau Groupama et reporting H/F,GROUPAMA GAN VIE,"Nanterre, Île-de-France, France",2026-08-23,https://www.linkedin.com/jobs/view/4438383541,2026-08-25
indeed,Prévision des ventes,Consultant(e) Data Scientist / AI Engineer,Licorne Society,"Paris, A8, FR",2026-08-23,https://fr.indeed.com/viewjob?jk=2425d20ca25e4e6e,2026-08-25
linkedin,Data Analyst Retail,Stage Business Analyst Supply Chain F/H,Monoprix,"Clichy, Île-de-France, France",2026-08-23,https://www.linkedin.com/jobs/view/4379444793,2026-08-24
linkedin,Prévision des ventes,Sales Manager (CDI) - Paris,Polène Paris,"Paris, Île-de-France, France",2026-08-23,https://www.linkedin.com/jobs/view/4365488419,2026-08-26
linkedin,Demand Planner,Planificateur PDP H/F,SEGULA Technologies,"Saint-Crépin-Ibouvillers, Hauts-de-France, France",2026-08-23,https://www.linkedin.com/jobs/view/4430919685,2026-08-26
indeed,Prévision des ventes,Alternance Chargée/Chargé de support commercial,Groupe Talents Handicap,"Issy-les-Moulineaux, A8, FR",2026-08-23,https://fr.indeed.com/viewjob?jk=1fefc39b44c5613d,2026-08-26
indeed,Data Analyst Retail,"Senior Analyst – Telecommunications, Media, Technology and Entertainment, Paris, Frankfurt or Madrid",S&P Global,"Paris, A8, FR",2026-08-22,https://fr.indeed.com/viewjob?jk=3e9e4715c020b840,2026-08-22
hellowork,Demand Planner,Saint Laurent Stage Assistant Demand Planner Women'S Leather Goods H/F,Kering,Paris - 75,2026-08-22,https://www.hellowork.com/fr-fr/emplois/82560908.html,2026-08-22
hellowork,Demand Planner,Balenciaga - Demand Planning Intern - Octobre 2026 H/F,Kering,Paris - 75,2026-08-22,https://www.hellowork.com/fr-fr/emplois/82560837.html,2026-08-22
hellowork,Prévision des ventes,Stage - Assistant Supply Chain et Approvisionnements H/F,Hermès,Pantin - 93,2026-08-22,https://www.hellowork.com/fr-fr/emplois/82576334.html,2026-08-22
hellowork,Prévision des ventes,Business Developer Senior Design & Build - CDI H/F,Deskeo,Paris 9e - 75,2026-08-22,https://www.hellowork.com/fr-fr/emplois/81575179.html,2026-08-22
hellowork,Prévision des ventes,Gestionnaire de Stock H/F,Staffmatch,Paris - 75,2026-08-22,https://www.hellowork.com/fr-fr/emplois/81576881.html,2026-08-22
hellowork,Prévision des ventes,Consultant Supply Planner - Responsable Planification Production H/F,EPSA,Paris 7e - 75,2026-08-22,https://www.hellowork.com/fr-fr/emplois/75951623.html,2026-08-22
hellowork,Prévision des ventes,Acheteur Approvisionneur H/F,LX FRANCE,Thiais - 94,2026-08-22,https://www.hellowork.com/fr-fr/emplois/81565288.html,2026-08-22
hellowork,Prévision des ventes,Commercial H/F,LX FRANCE,Thiais - 94,2026-08-22,https://www.hellowork.com/fr-fr/emplois/81565302.html,2026-08-22
hellowork,Prévision des ventes,Technicien Supply Chain H/F,Brioche Pasquier,Le Châtelet-en-Brie - 77,2026-08-22,https://www.hellowork.com/fr-fr/emplois/78151323.html,2026-08-22
hellowork,Prévision des ventes,Gestionnaire Portefeuille Clients Asie Choisy le Roi 94 H/F,Lactalis,Choisy-le-Roi - 94,2026-08-22,https://www.hellowork.com/fr-fr/emplois/82564497.html,2026-08-22
hellowork,Prévision des ventes,Saint Laurent Stage Retail Merchandising Rive Droite H/F,Kering,Paris - 75,2026-08-22,https://www.hellowork.com/fr-fr/emplois/82560847.html,2026-08-22
hellowork,Prévision des ventes,Charge d'Etudes H/F,AG2R LA MONDIALE,Paris - 75,2026-08-22,https://www.hellowork.com/fr-fr/emplois/82547036.html,2026-08-22
hellowork,Prévision des ventes,Coordinateur P2p H/F,Bridgestone,Paris 13e - 75,2026-08-22,https://www.hellowork.com/fr-fr/emplois/82540308.html,2026-08-22
hellowork,Prévision des ventes,Supply & Distribution Planning Manager Luxe H/F,Sintel,Paris - 75,2026-08-22,https://www.hellowork.com/fr-fr/emplois/82537729.html,2026-08-22
hellowork,Demand Planner,Cifre Prévision Rupture Ductile Instabilités et Génération d'Admissibles Statiques de Structures H/F,Safran,Vélizy-Villacoublay - 78,2026-08-22,https://www.hellowork.com/fr-fr/emplois/73900196.html,2026-08-22
indeed,Data Analyst Retail,"Senior Analyst - Telecommunications, Media, Technology and Entertainment, Paris, Frankfurt or Madrid",S&P Global,"Paris, A8, FR",2026-08-22,https://fr.indeed.com/viewjob?jk=74f1fefc5a72e2e2,2026-08-23
indeed,Prévision des ventes,Key Account Manager H/F GMS,IQ Spirits,"Rueil-Malmaison, A8, FR",2026-08-22,https://fr.indeed.com/viewjob?jk=df9905f87db8ef8f,2026-08-23
hellowork,Prévision des ventes,Data Fullstack Senior - CDI - N H/F,FoodChéri,Paris - 75,2026-08-22,https://www.hellowork.com/fr-fr/emplois/80349227.html,2026-08-23
linkedin,Data Analyst Retail,Analyste Performances Marketing & BI Opérations (F/H),Van Cleef & Arpels,"Paris, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4429646639,2026-08-23
linkedin,Data Analyst Retail,Customer Intelligence Specialist,Hager,"Paris, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4447753788,2026-08-23
linkedin,Demand Planner,Operations Manager,Deliveroo,"Paris, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4447136796,2026-08-23
linkedin,Demand Planner,Responsable Sales and Operation Planning  (S&OP) (F/H),Thales,"Rungis, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4447590922,2026-08-23
linkedin,Prévision des ventes,Planificateur (H/F),Van Cleef & Arpels,"Paris, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4438346446,2026-08-23
linkedin,Demand Planner,APU Supply Chain Manager,Sanofi,"Vitry-sur-Seine, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4438666879,2026-08-23
linkedin,Contrôleur de gestion retail,CONTROLEUR DE GESTION CONFIRME - LOGISTIQUE F/H,Fnac,"Massy, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4429557448,2026-08-23
linkedin,Prévision des ventes,Responsable des Ventes H/F,Van Cleef & Arpels,"Paris, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4428740020,2026-08-24
linkedin,Prévision des ventes,Domestic Sales Manager F/H,Thales,"Massy, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4439363840,2026-08-24
linkedin,Prévision des ventes,Commercial Prescription - Eclairage (H/F),UPTOO,"Paris, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4447177366,2026-08-24
linkedin,Demand Planner,CDI - Expert Fonctionnel Planification et ERP H/F,Hermès,"Pantin, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4389807637,2026-08-24
linkedin,Demand Planner,Logisticienne/Logisticien d'Interface Equipe Parc d'Arrêt de Tranche H/F,EDF,"Montévrain, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4457566639,2026-08-24
linkedin,Demand Planner,STAGE 6 MOIS - À PARTIR DE JANVIER/MARS 2027 - SUPPLY CHAIN INGÉNIEUR PLANIFICATION (H/F) - USINE DE LASSIGNY - MASTER 2 - 1 700 € MENSUEL,STATION F,"Compiègne, Hauts-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4456621332,2026-08-24
linkedin,Contrôleur de gestion retail,Auditeur Opérationnel F/H,Fnac Darty,"Ivry-sur-Seine, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4439313409,2026-08-24
linkedin,Contrôleur de gestion retail,International Area Manager Junior - Alternance septembre 2026,Aubade Paris,"Paris, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4455044239,2026-08-24
linkedin,Contrôleur de gestion retail,Franchising Specialist,O’Tacos Corporation,"Montrouge, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4447560123,2026-08-24
linkedin,Data Analyst Retail,Data Analyst expérimenté Alteryx et PowerBI H/F,Soors,"Paris, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4457846500,2026-08-23
linkedin,Prévision des ventes,Sales engineer (Sage X3),Sage,"Paris, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4389276645,2026-08-23
linkedin,Prévision des ventes,Sales Director (f/m/d),Thinkproject,"Paris, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4445527803,2026-08-23
linkedin,Prévision des ventes,VP Presales - Retail - F/H/NB,Cegid,"Boulogne-Billancourt, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4439057685,2026-08-23
linkedin,Prévision des ventes,Industry Solution Experience Manager for High-Tech (F/M),Dassault Systèmes,"Vélizy-Villacoublay, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4419994320,2026-08-23
linkedin,Prévision des ventes,Responsable Vertical Market District Heating (F/H),Daikin Airconditioning France,"Nanterre, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4409358372,2026-08-23
linkedin,Data Analyst Retail,Senior Data Scientist - Product Analytics,Criteo,"Paris, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4390824186,2026-08-25
linkedin,Data Analyst Retail,Business Analyst Data (F/H),ACT-ON DATA,"Neuilly-sur-Seine, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4342779192,2026-08-25
linkedin,Data Analyst Retail,Analyste Perfomance et Data Finance H/F,emeis,"Puteaux, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4438803508,2026-08-25
linkedin,Prévision des ventes,Commercial en Assurances H/F,Gan Prévoyance,"Pithiviers, Centre-Val de Loire, France",2026-08-22,https://www.linkedin.com/jobs/view/4418827538,2026-08-25
linkedin,Prévision des ventes,Senior Presales Solutions Consultant - Operations Control & CONNECT,AVEVA,"Paris, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4429348574,2026-08-25
linkedin,Prévision des ventes,Chargé de Commercialisation B2C,Yugo,"Paris, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4458176383,2026-08-25
linkedin,Prévision des ventes,MERCHANDISER UNIVERS HOMME EMEA (F/H),Louis Vuitton,"Paris, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4447705320,2026-08-25
linkedin,Demand Planner,Responsable Supply Chain Matériel Ferroviaire H/F,SEGULA Technologies,"St.-Ouen, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4417648852,2026-08-25
linkedin,Demand Planner,Retail Merchandiser Junior Europe - CDD - F/H,GIVENCHY,"Paris, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4447721049,2026-08-25
linkedin,Contrôleur de gestion retail,Contrôleur/euse de gestion H/F,Anah,"Paris, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4409294321,2026-08-25
linkedin,Data Analyst Retail,Analyste Pricing Marketing (F/H),Van Cleef & Arpels,"Paris, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4438337674,2026-08-26
linkedin,Data Analyst Retail,Data Analyst (H/F/X),Kolecto,"Paris, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4411264957,2026-08-26
linkedin,Contrôleur de gestion retail,Contrôleur de gestion,ESP GROUPE,"Montigny-le-Bretonneux, Île-de-France, France",2026-08-22,https://www.linkedin.com/jobs/view/4456654339,2026-08-26
hellowork,Data Analyst Retail,Data Analyst Assortiment Retail & Grande Distribution H/F,Skiils,Paris - 75,2026-08-21,https://www.hellowork.com/fr-fr/emplois/82509329.html,2026-08-21
hellowork,Data Analyst Retail,Data Analyst Assortiment Retail & Grande Distribution H/F,Skiils,Paris - 75,2026-08-21,https://www.hellowork.com/fr-fr/emplois/82509324.html,2026-08-21
hellowork,Demand Planner,Prévisionniste des Ventes - Demand Planner H/F,EXTEND CONSULTING,Paris - 75,2026-08-21,https://www.hellowork.com/fr-fr/emplois/82510323.html,2026-08-21
hellowork,Prévision des ventes,Revenue Manager Multi-Sites Expérimenté H/F,Michael Page,Paris - 75,2026-08-21,https://www.hellowork.com/fr-fr/emplois/82533011.html,2026-08-21
hellowork,Prévision des ventes,Master Scheduler Iss - Wh - Ct H/F,GE HealthCare,Buc - 78,2026-08-21,https://www.hellowork.com/fr-fr/emplois/81544259.html,2026-08-21
hellowork,Prévision des ventes,Business Developer - Equipe Smb H/F,Data Impact by NielsenIQ,Bezons - 95,2026-08-21,https://www.hellowork.com/fr-fr/emplois/81541657.html,2026-08-21
hellowork,Prévision des ventes,Key Account Manager - Responsable Comptes Cles H/F,BIC,Clichy - 92,2026-08-21,https://www.hellowork.com/fr-fr/emplois/81539191.html,2026-08-21
hellowork,Prévision des ventes,Gestionnaire Approvisionnement H/F,LHH Recruitment Solutions,Ivry-sur-Seine - 94,2026-08-21,https://www.hellowork.com/fr-fr/emplois/82504703.html,2026-08-21
hellowork,Demand Planner,Ingénieur Économiste de la Construction Chargé des Opérations H/F,Travailler pour Paris,Paris 12e - 75,2026-08-21,https://www.hellowork.com/fr-fr/emplois/82501620.html,2026-08-21
hellowork,Contrôleur de gestion retail,Responsable Domaine SAP Finance H/F,Groupe Longchamp,Paris - 75,2026-08-21,https://www.hellowork.com/fr-fr/emplois/79221366.html,2026-08-21
hellowork,Contrôleur de gestion retail,Contrôleur de Gestion Confirmé H/F,Groupement Mousquetaires,Bondoufle - 91,2026-08-21,https://www.hellowork.com/fr-fr/emplois/81543213.html,2026-08-21
linkedin,Data Analyst Retail,Alternant - ISR Commercial B2C,Lenovo,"Rueil-Malmaison, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4423951761,2026-08-22
linkedin,Prévision des ventes,Technico-Commercial Sédentaire - Cycle de l'eau,Wilo France,"Rueil-Malmaison, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4456088690,2026-08-22
indeed,Prévision des ventes,Stage - Assistant Supply Chain et Approvisionnements (H/F),Hermès,"Pantin, A8, FR",2026-08-21,https://fr.indeed.com/viewjob?jk=5d951dc8a66f22df,2026-08-22
indeed,Prévision des ventes,Responsable Administratif & Comptable,Hotels At Home,"Roissy-en-France, A8, FR",2026-08-21,https://fr.indeed.com/viewjob?jk=eb3b1d91e251a651,2026-08-22
indeed,Prévision des ventes,STAGE PLANIFICATION VENTES ET OPERATIONS F/H,Air Liquide,"Bagneux, A8, FR",2026-08-21,https://fr.indeed.com/viewjob?jk=1d6d5ebfb22d7984,2026-08-22
indeed,Prévision des ventes,Buying and Merchandising Manager (Off-Price),Haddad Brands Europe,"Saint-Denis, A8, FR",2026-08-21,https://fr.indeed.com/viewjob?jk=316db60e8f04b9dd,2026-08-22
indeed,Prévision des ventes,Gestionnaire Portefeuille Clients Asie (H/F) Choisy le Roi (94),Lactalis,"Choisy-le-Roi, A8, FR",2026-08-21,https://fr.indeed.com/viewjob?jk=59647a1438e86224,2026-08-22
linkedin,Contrôleur de gestion retail,Gestionnaire Approvisionnement Junior (H/F),Groupe Rand,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4455942279,2026-08-19
linkedin,Contrôleur de gestion retail,Contrôleur de gestion (F/M),Omoda | Jaecoo France,"Courbevoie, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4449384123,2026-08-09
linkedin,Demand Planner,Wholesale Merchandising Analyst,PVH Corp.,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4447505670,2026-08-22
linkedin,Data Analyst Retail,"Chargé(e) de Performance Commerciale Data, CRM & IA",Lindt & Sprüngli France,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4454189369,2026-08-22
linkedin,Data Analyst Retail,Data Analyst H/F,Expleo Group,"Montigny-le-Bretonneux, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4429923174,2026-08-22
linkedin,Contrôleur de gestion retail,CDD - Analyste filière façon - (F/H/X),CHANEL,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4438322080,2026-08-22
linkedin,Data Analyst Retail,Business Performance Lead  Achats France / Europe - H/F,L’univers NOZ,"Chartres, Centre-Val de Loire, France",2026-08-21,https://www.linkedin.com/jobs/view/4419801853,2026-08-22
linkedin,Demand Planner,Retail Merchandiser & Allocation Planner (H/F),Jonak,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4456254662,2026-08-22
linkedin,Demand Planner,Strategic Business Planner - H/F/X,showroomprive.com,"St.-Denis, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4433125467,2026-08-22
linkedin,Demand Planner,Data Analyst (H/F),Asup France,"Nogent-le-Phaye, Centre-Val de Loire, France",2026-08-21,https://www.linkedin.com/jobs/view/4456226148,2026-08-22
linkedin,Data Analyst Retail,CDD - Junior Analyste ESG Mode - (H/F/X),CHANEL,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4409344726,2026-08-22
linkedin,Data Analyst Retail,Consultant Risk Data Analyst / Data Scientist F/H,Deloitte,"La Défense, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4399645253,2026-08-22
linkedin,Demand Planner,Stage - Assistant(e) planning & performance manager,Lacoste,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4457078955,2026-08-22
linkedin,Contrôleur de gestion retail,Spécialiste Finance FP&A / Canal / Marketing,HONOR,"Issy-les-Moulineaux, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4457365437,2026-08-22
linkedin,Demand Planner,STAGE - ASSISTANT BUSINESS & PRICING ANALYST - MARS 2026 F/H/NB,Maison Francis Kurkdjian,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4342432641,2026-08-22
linkedin,Demand Planner,Assistant.e Approvisionnement (H/F),Groupe Rand,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4455282262,2026-08-22
linkedin,Demand Planner,CDI - Responsable business analyse & prévisions (H/F),Hermès,"Pantin, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4437071614,2026-08-22
linkedin,Prévision des ventes,Prescripteur Tertiaire Génie Climatique f/h,Mitsubishi Electric Europe BV France,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4454647675,2026-08-22
linkedin,Demand Planner,Demand Planner H/F – CDD (12 mois),Kenvue,"Issy-les-Moulineaux, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4446914452,2026-08-22
linkedin,Demand Planner,CDI RESPONSABLE PLANIFICATION ET APPROVISIONNEMENT H/F,TotalEnergies,"Étrépagny, Normandy, France",2026-08-21,https://www.linkedin.com/jobs/view/4410564357,2026-08-22
linkedin,Contrôleur de gestion retail,Contrôleur de Gestion France CDI H/F,Shiseido,"Neuilly-sur-Seine, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4446925672,2026-08-22
linkedin,Contrôleur de gestion retail,CDI - Contrôleur de gestion industriel (H/F),Hermès,"Pantin, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4446789731,2026-08-22
linkedin,Data Analyst Retail,Product Analytics,Dataiku,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4445012356,2026-08-23
linkedin,Data Analyst Retail,"Data Analyst - Tableau, Snowflake, SQL (h/f)",emagine,"Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4456293114,2026-08-23
linkedin,Data Analyst Retail,Business Analyst – Data & Analytics,WHIZE,"Neuilly-sur-Seine, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4456274013,2026-08-23
linkedin,Data Analyst Retail,Energy Data Analyst (H/F),Effy,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4447292721,2026-08-23
linkedin,Data Analyst Retail,Junior Data Analyst (M/F),BRS Shipbrokers,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4454648411,2026-08-23
linkedin,Prévision des ventes,Conseiller(ère) de Vente Cabine - Paris (H/F),Guerlain,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4457366751,2026-08-23
linkedin,Prévision des ventes,"Key Account Manager, France",Jellycat,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4457516773,2026-08-23
linkedin,Prévision des ventes,"Business Development Representative, Uber Advertising",Uber Advertising,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4457089579,2026-08-23
linkedin,Prévision des ventes,SALES DEVELOPMENT REPRESENTATIVE (SDR / BDR) FRENCH MARKET,STATION F,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4456216790,2026-08-23
linkedin,Demand Planner,CDI - COLLECTION MERCHANDISER – (H/F/X),CHANEL,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4438309425,2026-08-23
linkedin,Contrôleur de gestion retail,Contrôleur de gestion H/F,Ministère de la Justice,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4454642630,2026-08-23
linkedin,Contrôleur de gestion retail,Junior Finance Controller,Laboratoires Filorga,"Colombes, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4456217242,2026-08-23
linkedin,Contrôleur de gestion retail,Contrôleur de gestion F/H - Fondations - CDI,Eiffage Génie Civil,"Vélizy-Villacoublay, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4454634172,2026-08-23
linkedin,Contrôleur de gestion retail,Finance Controller - (92) - H/F,Coloplast,"Le Plessis-Robinson, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4456209758,2026-08-23
linkedin,Contrôleur de gestion retail,Contrôleur(euse) de gestion confirmé(e) H/F,TSO Rail Limited,"Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4457306751,2026-08-23
linkedin,Contrôleur de gestion retail,Manager en contrôle de gestion (H/F),Primexis | Expertise-comptable et conseil opérationnel,"Puteaux, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4454642931,2026-08-23
linkedin,Contrôleur de gestion retail,RESPONSABLE DEVELOPPEMENT METIER CONTROLE DE GESTION F/H,Civils de la Défense,"Arcueil, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4333087883,2026-08-23
indeed,Contrôleur de gestion retail,CDI - COMPTABLE FOURNISSEURS RETAIL H/F - PARIS,Swatch Group,"Paris, A8, FR",2026-08-21,https://fr.indeed.com/viewjob?jk=8bd36db10c137b9c,2026-08-23
linkedin,Contrôleur de gestion retail,CHARGE DE MERCHANDISING H/F,Coopérative U,"Rungis, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4444102656,2026-08-21
linkedin,Data Analyst Retail,Alternant Data Gouvernance Officer (F/H),BMW Group,"Montigny-le-Bretonneux, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4455353932,2026-08-18
linkedin,Prévision des ventes,Conseiller Commercial DENZA (H/F) - Paris,Harmony Auto France,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4456272537,2026-08-22
linkedin,Prévision des ventes,Conseiller(e) de vente - CDI 35h - Sephora Champs-Élysées,Rituals France (B Corp™),"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4438279524,2026-08-22
linkedin,Demand Planner,STAGE PLANIFICATION VENTES ET OPERATIONS F/H,Air Liquide,"Bagneux, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4457323759,2026-08-22
linkedin,Demand Planner,Consultant Senior EPM Anaplan H/F/NB,Keyrus,"Levallois-Perret, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4376756003,2026-08-22
linkedin,Demand Planner,Supply Chain Finance Analyst,CHEP,"Clichy, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4454601438,2026-08-22
linkedin,Contrôleur de gestion retail,CDI - Manager Comptabilité Clients - Corporate - H/F/X,CHANEL,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4437549655,2026-08-22
linkedin,Data Analyst Retail,Senior Data Analyst,Shine,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4445024932,2026-08-24
linkedin,Data Analyst Retail,Data Analyst - Senior Associate,Forensic Risk Alliance,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4454659197,2026-08-24
linkedin,Data Analyst Retail,Data Director- Ketchapp,Ketchapp,"Saint-Mandé, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4454636781,2026-08-24
linkedin,Data Analyst Retail,Analytics Engineer Confirmé (H/F),Groupe CAT,"Suresnes, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4437060385,2026-08-24
linkedin,Data Analyst Retail,PO / BA Data,Beelix,"Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4454636193,2026-08-24
